employee_id,login_attempts,network_traffic_mb,data_transfer_gb,hour_of_day,attack_type,status,severity
E010,0,0.142578125,0.0001001358032226,2,normal.,NORMAL,-
E011,0,1.1044921875,0.0003137588500976,3,normal.,NORMAL,-
E015,0,0.2255859375,0.0010251998901367,20,normal.,NORMAL,-
E040,0,0.21875,0.0005083084106445,8,normal.,NORMAL,-
E032,0,0.2548828125,0.0002660751342773,12,normal.,NORMAL,-
E034,0,0.1865234375,0.0047006607055664,12,normal.,NORMAL,-
E001,0,0.1435546875,0.0001001358032226,8,normal.,NORMAL,-
E033,0,0.314453125,0.0008783340454101,2,normal.,NORMAL,-
E024,0,0.2119140625,0.0012273788452148,15,normal.,NORMAL,-
E029,0,0.0,0.0,7,normal.,NORMAL,-
E022,0,0.2783203125,0.0068693161010742,16,normal.,NORMAL,-
E025,0,0.220703125,0.000868797302246,18,normal.,NORMAL,-
E015,0,0.2177734375,0.000288963317871,12,normal.,NORMAL,-
E043,0,0.041015625,4.00543212890625e-05,15,normal.,NORMAL,-
E030,0,0.0,0.0,21,normal.,NORMAL,-
E001,0,0.1025390625,0.0001401901245117,19,normal.,NORMAL,-
E001,0,0.5078125,0.0,10,smurf.,NORMAL,-
E013,0,0.205078125,0.0066728591918945,16,normal.,NORMAL,-
E026,0,0.30859375,0.0002803802490234,0,normal.,NORMAL,-
E014,0,0.8642578125,0.0003137588500976,22,normal.,NORMAL,-
E008,0,0.2880859375,0.0031394958496093,4,normal.,NORMAL,-
E013,0,0.203125,0.0007972717285156,2,normal.,NORMAL,-
E034,0,1.6240234375,0.000314712524414,13,normal.,NORMAL,-
E021,0,0.220703125,0.0267753601074218,10,normal.,NORMAL,-
E001,0,0.17578125,0.0009880065917968,19,normal.,NORMAL,-
E017,0,0.0126953125,3.528594970703125e-05,4,normal.,NORMAL,-
E042,0,0.1982421875,0.0020437240600585,1,normal.,NORMAL,-
E004,0,0.236328125,0.017460823059082,8,normal.,NORMAL,-
E023,0,0.2861328125,0.0017080307006835,19,normal.,NORMAL,-
E039,0,0.2138671875,0.0086183547973632,17,normal.,NORMAL,-
E027,0,0.3095703125,0.0022058486938476,15,normal.,NORMAL,-
E030,0,0.2431640625,0.0039882659912109,11,normal.,NORMAL,-
E045,0,0.302734375,0.0014629364013671,7,normal.,NORMAL,-
E009,0,0.0,0.0,18,normal.,NORMAL,-
E022,0,0.041015625,4.00543212890625e-05,17,normal.,NORMAL,-
E018,0,0.3037109375,0.0077219009399414,23,normal.,NORMAL,-
E030,0,0.1025390625,0.0001401901245117,22,normal.,NORMAL,-
E005,0,0.1904296875,0.001652717590332,0,normal.,NORMAL,-
E033,0,0.2216796875,0.0010032653808593,23,normal.,NORMAL,-
E027,0,0.2724609375,0.0002431869506835,4,normal.,NORMAL,-
E021,0,0.3193359375,0.0002574920654296,11,normal.,NORMAL,-
E033,0,0.7255859375,0.000314712524414,7,normal.,NORMAL,-
E048,0,0.2900390625,0.005711555480957,10,normal.,NORMAL,-
E036,0,1.0078125,0.0,20,smurf.,NORMAL,-
E018,0,0.2880859375,0.0046424865722656,0,normal.,NORMAL,-
E049,0,0.142578125,0.0001001358032226,10,normal.,NORMAL,-
E016,0,0.318359375,0.0049781799316406,1,normal.,NORMAL,-
E017,0,0.1025390625,0.0001392364501953,19,normal.,NORMAL,-
E030,0,0.1025390625,0.0001401901245117,6,normal.,NORMAL,-
E047,0,0.2236328125,0.0024328231811523,23,normal.,NORMAL,-
E037,0,2.7626953125,0.0003871917724609,0,normal.,NORMAL,-
E022,0,0.3154296875,0.0002956390380859,1,normal.,NORMAL,-
E026,0,0.0,0.0,1,neptune.,NORMAL,-
E033,0,0.2099609375,0.0011577606201171,20,normal.,NORMAL,-
E036,0,0.73046875,0.0,3,normal.,NORMAL,-
E024,0,0.421875,0.0201997756958007,7,normal.,NORMAL,-
E048,0,0.2431640625,0.0011377334594726,18,normal.,NORMAL,-
E028,0,0.1025390625,0.0001401901245117,6,normal.,NORMAL,-
E048,0,0.1923828125,0.0013494491577148,8,normal.,NORMAL,-
E029,0,0.0439453125,4.291534423828125e-05,17,normal.,NORMAL,-
E042,0,1.0888671875,0.000314712524414,11,normal.,NORMAL,-
E040,0,0.3525390625,0.0011978149414062,5,normal.,NORMAL,-
E044,0,0.1982421875,0.0018081665039062,22,normal.,NORMAL,-
E008,0,0.1591796875,0.013833999633789,10,normal.,NORMAL,-
E035,0,0.220703125,0.0037412643432617,10,normal.,NORMAL,-
E014,0,0.1025390625,0.0001401901245117,10,normal.,NORMAL,-
E041,0,0.2197265625,0.0002431869506835,7,normal.,NORMAL,-
E025,0,0.173828125,0.0039224624633789,7,normal.,NORMAL,-
E026,0,0.810546875,0.0003175735473632,7,normal.,NORMAL,-
E045,0,0.029296875,0.0,4,normal.,NORMAL,-
E025,0,0.2841796875,0.0014686584472656,4,normal.,NORMAL,-
E014,0,0.1025390625,0.0001401901245117,6,normal.,NORMAL,-
E010,0,0.2275390625,0.0013990402221679,16,normal.,NORMAL,-
E043,0,0.28125,0.0009107589721679,0,normal.,NORMAL,-
E038,0,0.1923828125,0.0082712173461914,9,normal.,NORMAL,-
E012,0,0.2998046875,0.0007972717285156,2,normal.,NORMAL,-
E030,0,0.73046875,0.0,22,normal.,NORMAL,-
E032,0,1.9140625,0.0003156661987304,10,normal.,NORMAL,-
E011,0,0.1025390625,0.0001392364501953,21,normal.,NORMAL,-
E047,0,0.1025390625,0.0001401901245117,14,normal.,NORMAL,-
E015,0,0.1025390625,0.0001401901245117,16,normal.,NORMAL,-
E002,0,0.1513671875,0.004892349243164,19,normal.,NORMAL,-
E044,0,0.2177734375,0.0003786087036132,6,normal.,NORMAL,-
E029,0,0.1787109375,0.0,18,normal.,NORMAL,-
E002,0,0.3076171875,0.0122871398925781,22,normal.,NORMAL,-
E030,0,0.20703125,0.0007648468017578,15,normal.,NORMAL,-
E033,0,1.0078125,0.0,20,smurf.,NORMAL,-
E002,0,0.232421875,0.0012788772583007,8,normal.,NORMAL,-
E015,0,0.2265625,0.002232551574707,5,normal.,NORMAL,-
E049,0,0.1416015625,0.0,23,normal.,NORMAL,-
E021,0,0.314453125,0.0004959106445312,6,normal.,NORMAL,-
E041,0,0.0439453125,0.000105857849121,21,normal.,NORMAL,-
E018,0,0.2998046875,0.0004615783691406,8,normal.,NORMAL,-
E033,0,0.3232421875,0.0011825561523437,14,normal.,NORMAL,-
E019,0,1.623046875,0.0003156661987304,22,normal.,NORMAL,-
E003,0,0.0283203125,7.534027099609375e-05,13,normal.,NORMAL,-
E048,0,0.0,0.0,6,normal.,NORMAL,-
E016,0,0.2890625,0.0009527206420898,20,normal.,NORMAL,-
E042,0,0.1962890625,0.000436782836914,4,normal.,NORMAL,-
E032,0,0.234375,0.0003442764282226,1,normal.,NORMAL,-
E043,0,0.287109375,0.0035066604614257,7,normal.,NORMAL,-
E016,0,1.0078125,0.0,22,smurf.,NORMAL,-
E037,0,0.3056640625,0.0263423919677734,19,normal.,NORMAL,-
E039,0,0.73046875,0.0,10,normal.,NORMAL,-
E009,0,0.2216796875,0.0007514953613281,8,normal.,NORMAL,-
E012,0,0.2802734375,0.0007514953613281,20,normal.,NORMAL,-
E037,0,0.2412109375,0.000253677368164,0,normal.,NORMAL,-
E028,0,0.04296875,0.0001211166381835,11,normal.,NORMAL,-
E042,0,0.2802734375,0.0391178131103515,13,normal.,ANOMALY,LOW
E025,0,0.212890625,0.002685546875,0,normal.,NORMAL,-
E017,0,1.2509765625,0.000314712524414,20,normal.,NORMAL,-
E022,0,0.1025390625,0.0001382827758789,12,normal.,NORMAL,-
E020,0,0.1025390625,0.0001401901245117,18,normal.,NORMAL,-
E049,0,0.2216796875,0.001317024230957,12,normal.,NORMAL,-
E042,0,0.0,0.0,15,normal.,NORMAL,-
E026,0,0.23828125,0.0006628036499023,5,normal.,NORMAL,-
E000,0,0.1025390625,0.0001401901245117,19,normal.,NORMAL,-
E016,0,0.1796875,0.0025300979614257,16,normal.,NORMAL,-
E010,0,0.2841796875,0.0005140304565429,6,normal.,NORMAL,-
E022,0,0.1923828125,0.0077276229858398,18,normal.,NORMAL,-
E025,0,2.8134765625,0.0,9,normal.,NORMAL,-
E008,0,0.0419921875,6.771087646484375e-05,15,normal.,NORMAL,-
E047,0,0.0439453125,0.0001096725463867,11,normal.,NORMAL,-
E002,0,0.0,0.0,0,normal.,NORMAL,-
E040,0,1.8896484375,0.0003480911254882,22,normal.,NORMAL,-
E018,0,0.142578125,0.0001001358032226,23,normal.,NORMAL,-
E046,0,0.224609375,0.0002460479736328,10,normal.,NORMAL,-
E028,0,0.1025390625,0.0001382827758789,12,normal.,NORMAL,-
E014,0,0.1875,0.0014209747314453,19,normal.,NORMAL,-
E035,0,1.271484375,0.0003128051757812,1,normal.,NORMAL,-
E011,0,0.1025390625,0.0001392364501953,20,normal.,NORMAL,-
E028,0,0.1025390625,0.0001392364501953,8,normal.,NORMAL,-
E013,0,0.2705078125,0.0114831924438476,0,normal.,NORMAL,-
E023,0,0.2890625,0.0012578964233398,20,normal.,NORMAL,-
E046,0,0.1025390625,0.0001382827758789,7,normal.,NORMAL,-
E049,0,0.0078125,0.000258445739746,8,normal.,NORMAL,-
E017,0,0.0693359375,0.0,12,normal.,NORMAL,-
E001,0,0.169921875,0.0092630386352539,11,normal.,NORMAL,-
E010,0,0.2509765625,0.0001945495605468,14,normal.,NORMAL,-
E027,0,0.2099609375,0.0018825531005859,18,normal.,NORMAL,-
E016,0,0.65625,0.0003185272216796,21,normal.,NORMAL,-
E041,0,0.255859375,0.0006628036499023,6,normal.,NORMAL,-
E038,0,2.279296875,0.000523567199707,23,normal.,NORMAL,-
E024,0,0.0,0.0,9,normal.,NORMAL,-
E038,0,0.759765625,0.0003118515014648,20,normal.,NORMAL,-
E029,0,0.1884765625,0.0002803802490234,1,normal.,NORMAL,-
E021,0,0.1455078125,0.0014104843139648,21,normal.,NORMAL,-
E037,0,0.365234375,0.0002546310424804,13,normal.,NORMAL,-
E001,0,0.1875,0.0019750595092773,16,normal.,NORMAL,-
E024,0,0.1923828125,0.0035572052001953,1,normal.,NORMAL,-
E038,0,0.2119140625,0.00152587890625,20,normal.,NORMAL,-
E030,0,0.1025390625,0.0001392364501953,7,normal.,NORMAL,-
E031,0,0.240234375,0.0016899108886718,23,normal.,NORMAL,-
E032,0,0.0,0.0,12,normal.,NORMAL,-
E004,0,0.8330078125,0.000314712524414,11,normal.,NORMAL,-
E035,0,0.3515625,0.0030298233032226,2,normal.,NORMAL,-
E037,0,0.3037109375,0.0005702972412109,7,normal.,NORMAL,-
E046,0,0.0078125,0.000131607055664,4,normal.,NORMAL,-
E048,0,0.22265625,0.0023822784423828,20,normal.,NORMAL,-
E020,0,0.2041015625,0.0007610321044921,13,normal.,NORMAL,-
E003,0,0.2412109375,0.0018692016601562,23,normal.,NORMAL,-
E018,0,2.0712890625,0.000396728515625,16,normal.,NORMAL,-
E035,0,1.1171875,0.0003128051757812,3,normal.,NORMAL,-
E002,0,0.2001953125,0.0003480911254882,14,normal.,NORMAL,-
E009,0,0.294921875,0.0021352767944335,23,normal.,NORMAL,-
E042,0,0.2705078125,0.0004596710205078,7,normal.,NORMAL,-
E026,0,0.1025390625,0.0001382827758789,10,normal.,NORMAL,-
E014,0,0.21484375,0.0025882720947265,9,normal.,NORMAL,-
E034,0,0.3017578125,0.0009822845458984,18,normal.,NORMAL,-
E007,0,0.3125,0.0012168884277343,4,normal.,NORMAL,-
E003,0,0.193359375,0.0079689025878906,21,normal.,NORMAL,-
E026,0,0.04296875,0.0001077651977539,6,normal.,NORMAL,-
E025,0,0.2138671875,0.005131721496582,4,normal.,NORMAL,-
E025,0,0.3212890625,0.0001792907714843,16,normal.,NORMAL,-
E037,0,0.0,0.0,6,normal.,NORMAL,-
E030,0,0.1591796875,0.0126523971557617,21,normal.,NORMAL,-
E011,0,0.142578125,0.0001001358032226,3,normal.,NORMAL,-
E008,0,0.033203125,8.392333984375e-05,18,normal.,NORMAL,-
E039,0,1.24609375,0.0003480911254882,17,normal.,NORMAL,-
E046,0,0.142578125,0.0,10,normal.,NORMAL,-
E024,0,0.1025390625,0.0001392364501953,7,normal.,NORMAL,-
E043,0,0.32421875,0.001469612121582,5,normal.,NORMAL,-
E017,0,0.2041015625,0.002359390258789,19,normal.,NORMAL,-
E003,0,0.33984375,0.0002355575561523,12,normal.,NORMAL,-
E025,0,0.0,0.0,22,normal.,NORMAL,-
E047,0,0.1953125,0.0064172744750976,11,normal.,NORMAL,-
E036,0,0.27734375,0.0006284713745117,15,normal.,NORMAL,-
E025,0,0.1953125,0.0002546310424804,7,normal.,NORMAL,-
E018,0,0.2060546875,0.0011701583862304,19,normal.,NORMAL,-
E000,0,0.1953125,0.0169734954833984,16,normal.,NORMAL,-
E011,0,0.216796875,0.0026817321777343,2,normal.,NORMAL,-
E006,0,0.1025390625,0.0001392364501953,6,normal.,NORMAL,-
E030,0,1.021484375,0.0003223419189453,14,normal.,NORMAL,-
E021,0,0.142578125,0.0,9,normal.,NORMAL,-
E043,0,0.2275390625,0.0010251998901367,4,normal.,NORMAL,-
E048,0,0.044921875,4.38690185546875e-05,1,normal.,NORMAL,-
E029,0,0.2490234375,0.000889778137207,8,normal.,NORMAL,-
E019,0,0.04296875,0.0001077651977539,4,normal.,NORMAL,-
E003,0,0.515625,0.0105180740356445,9,normal.,NORMAL,-
E017,0,0.6904296875,0.0019807815551757,17,normal.,NORMAL,-
E002,0,25.7890625,0.0,2,normal.,ANOMALY,LOW
E020,0,0.2158203125,0.0011043548583984,1,normal.,NORMAL,-
E023,0,0.34375,0.0023384094238281,9,normal.,NORMAL,-
E009,0,0.22265625,0.0041990280151367,17,normal.,NORMAL,-
E040,0,0.330078125,0.0002622604370117,18,normal.,NORMAL,-
E005,0,0.1982421875,0.0002565383911132,11,normal.,NORMAL,-
E038,0,0.2734375,0.0013360977172851,14,normal.,NORMAL,-
E033,0,0.2353515625,0.0090055465698242,2,normal.,NORMAL,-
E027,0,0.3154296875,0.000406265258789,5,normal.,NORMAL,-
E043,0,0.2236328125,0.0006923675537109,3,normal.,NORMAL,-
E019,0,0.3095703125,0.00177001953125,11,normal.,NORMAL,-
E020,0,0.2783203125,0.0014600753784179,13,normal.,NORMAL,-
E040,0,0.3056640625,0.0018787384033203,0,normal.,NORMAL,-
E003,0,0.142578125,0.0001001358032226,12,normal.,NORMAL,-
E000,0,0.2314453125,0.010258674621582,0,normal.,NORMAL,-
E042,0,0.22265625,0.006993293762207,9,normal.,NORMAL,-
E007,0,0.326171875,0.0010156631469726,18,normal.,NORMAL,-
E022,0,0.033203125,3.24249267578125e-05,5,normal.,NORMAL,-
E000,0,0.29296875,0.001051902770996,19,normal.,NORMAL,-
E025,0,0.275390625,0.0050334930419921,21,normal.,NORMAL,-
E008,0,1.296875,0.000314712524414,23,normal.,NORMAL,-
E033,0,0.1025390625,0.0001401901245117,1,normal.,NORMAL,-
E027,0,0.1474609375,0.0256919860839843,19,normal.,NORMAL,-
E049,0,0.2841796875,0.0006675720214843,17,normal.,NORMAL,-
E018,0,0.1435546875,0.0001001358032226,22,normal.,NORMAL,-
E009,0,0.1552734375,0.0058908462524414,19,normal.,NORMAL,-
E027,0,0.28515625,0.003645896911621,12,normal.,NORMAL,-
E006,0,0.2021484375,0.0061817169189453,8,normal.,NORMAL,-
E036,0,0.267578125,0.0028009414672851,2,normal.,NORMAL,-
E030,0,0.32421875,0.010939598083496,15,normal.,NORMAL,-
E035,0,0.033203125,8.678436279296875e-05,18,normal.,NORMAL,-
E041,0,0.1435546875,0.0001001358032226,19,normal.,NORMAL,-
E021,0,0.3525390625,0.006052017211914,6,normal.,NORMAL,-
E026,0,0.3046875,0.0022544860839843,22,normal.,NORMAL,-
E034,0,0.162109375,0.0002832412719726,7,normal.,NORMAL,-
E040,0,0.2041015625,0.0009326934814453,15,normal.,NORMAL,-
E017,0,0.2900390625,0.0005760192871093,3,normal.,NORMAL,-
E021,0,0.0,0.0,10,normal.,NORMAL,-
E013,0,1.0078125,0.0,4,smurf.,NORMAL,-
E027,0,1.0791015625,0.0003519058227539,17,normal.,NORMAL,-
E049,0,0.3291015625,0.0004920959472656,16,normal.,NORMAL,-
E004,0,0.193359375,0.001448631286621,7,normal.,NORMAL,-
E002,0,0.1513671875,0.0329017639160156,3,normal.,ANOMALY,LOW
E045,0,0.33984375,0.0020112991333007,4,normal.,NORMAL,-
E038,0,0.216796875,0.0009517669677734,15,normal.,NORMAL,-
E014,0,0.205078125,0.0023565292358398,16,normal.,NORMAL,-
E024,0,0.2939453125,0.0010251998901367,9,normal.,NORMAL,-
E040,0,0.3037109375,0.0002899169921875,14,normal.,NORMAL,-
E003,0,0.21875,0.0003871917724609,5,normal.,NORMAL,-
E021,0,0.1591796875,0.0027589797973632,3,normal.,NORMAL,-
E043,0,0.1962890625,0.0017013549804687,8,normal.,NORMAL,-
E000,0,13.72265625,0.0,16,normal.,ANOMALY,LOW
E027,0,1.1240234375,0.000314712524414,8,normal.,NORMAL,-
E023,0,0.0,0.0,23,normal.,NORMAL,-
E006,0,0.2236328125,0.0024070739746093,0,normal.,NORMAL,-
E038,0,0.9267578125,0.0003175735473632,18,normal.,NORMAL,-
E033,0,0.228515625,0.0016546249389648,1,normal.,NORMAL,-
E039,0,0.201171875,0.0039186477661132,3,normal.,NORMAL,-
E002,0,0.1689453125,0.004312515258789,23,normal.,NORMAL,-
E043,0,0.1435546875,0.0,12,normal.,NORMAL,-
E040,0,0.1025390625,0.0001382827758789,5,normal.,NORMAL,-
E017,0,0.1025390625,0.0001401901245117,18,normal.,NORMAL,-
E032,0,1.0078125,0.0,2,smurf.,NORMAL,-
E043,0,0.1767578125,0.0053663253784179,9,normal.,NORMAL,-
E001,0,0.326171875,0.0052824020385742,10,normal.,NORMAL,-
E038,0,0.2392578125,0.0040903091430664,16,normal.,NORMAL,-
E003,0,1.19921875,0.000309944152832,22,normal.,NORMAL,-
E020,0,0.7744140625,0.0003128051757812,11,normal.,NORMAL,-
E024,0,1.0078125,0.0,3,smurf.,NORMAL,-
E017,0,0.2431640625,0.0021600723266601,14,normal.,NORMAL,-
E017,0,0.0419921875,5.626678466796875e-05,0,normal.,NORMAL,-
E014,0,0.2998046875,0.0018835067749023,4,normal.,NORMAL,-
E039,0,0.1552734375,0.0102701187133789,22,normal.,NORMAL,-
E042,0,0.26953125,0.0036249160766601,19,normal.,NORMAL,-
E033,0,0.193359375,0.0003032684326171,16,normal.,NORMAL,-
E004,0,0.294921875,0.0016355514526367,16,normal.,NORMAL,-
E045,0,0.0458984375,0.0001077651977539,16,normal.,NORMAL,-
E011,0,0.2431640625,1.621246337890625e-05,2,normal.,NORMAL,-
E037,0,0.294921875,0.0021953582763671,7,normal.,NORMAL,-
E009,0,0.2802734375,0.0011281967163085,3,normal.,NORMAL,-
E026,0,0.2890625,0.0029821395874023,16,normal.,NORMAL,-
E028,0,0.0,0.0,3,neptune.,NORMAL,-
E022,0,0.2099609375,0.0013084411621093,1,normal.,NORMAL,-
E019,0,0.0,0.0,1,normal.,NORMAL,-
E023,0,0.3193359375,0.0018568038940429,5,normal.,NORMAL,-
E010,0,0.0,0.0,8,normal.,NORMAL,-
E013,0,0.1025390625,0.0001401901245117,12,normal.,NORMAL,-
E039,0,0.1025390625,0.0001392364501953,11,normal.,NORMAL,-
E023,0,0.27734375,0.028203010559082,6,normal.,NORMAL,-
E008,0,0.1025390625,0.0001401901245117,10,normal.,NORMAL,-
E037,0,0.32421875,0.002197265625,2,normal.,NORMAL,-
E006,0,0.2099609375,0.0012216567993164,0,normal.,NORMAL,-
E031,0,0.041015625,0.0,0,normal.,NORMAL,-
E036,0,0.0419921875,0.0001211166381835,20,normal.,NORMAL,-
E044,0,0.0,0.0,5,normal.,NORMAL,-
E047,0,0.1787109375,0.0,22,normal.,NORMAL,-
E038,0,0.2333984375,0.0020513534545898,8,normal.,NORMAL,-
E031,0,0.3076171875,0.0018310546875,3,normal.,NORMAL,-
E049,0,0.50390625,3.814697265625e-06,17,normal.,NORMAL,-
E021,0,0.2021484375,0.000889778137207,4,normal.,NORMAL,-
E040,0,0.1787109375,0.0,5,normal.,NORMAL,-
E013,0,1.0078125,0.0,2,smurf.,NORMAL,-
E035,0,0.2998046875,0.003911018371582,21,normal.,NORMAL,-
E043,0,0.21484375,0.0031642913818359,21,normal.,NORMAL,-
E032,0,0.142578125,0.0001001358032226,20,normal.,NORMAL,-
E040,0,0.1943359375,0.0004873275756835,2,normal.,NORMAL,-
E018,0,0.1787109375,0.0,0,normal.,NORMAL,-
E006,0,1.9150390625,0.000380516052246,20,normal.,NORMAL,-
E008,0,0.2490234375,0.0006036758422851,7,normal.,NORMAL,-
E028,0,0.2216796875,0.006993293762207,17,normal.,NORMAL,-
E037,0,1.1640625,0.0003137588500976,18,normal.,NORMAL,-
E047,0,0.0,0.0,13,normal.,NORMAL,-
E018,0,0.1435546875,0.0001001358032226,16,normal.,NORMAL,-
E005,0,0.224609375,0.0005474090576171,13,normal.,NORMAL,-
E042,0,0.0,0.0,16,normal.,NORMAL,-
E003,0,0.2197265625,0.0049781799316406,0,normal.,NORMAL,-
E022,0,0.7783203125,0.0003690719604492,1,normal.,NORMAL,-
E000,0,0.248046875,0.0097484588623046,21,normal.,NORMAL,-
E032,0,0.310546875,0.0013856887817382,5,normal.,NORMAL,-
E020,0,0.3212890625,0.0078449249267578,0,normal.,NORMAL,-
E025,0,0.21484375,0.0011377334594726,21,normal.,NORMAL,-
E049,0,0.2021484375,0.0002918243408203,21,normal.,NORMAL,-
E039,0,0.26953125,0.002425193786621,22,normal.,NORMAL,-
E013,0,0.142578125,0.0001001358032226,11,normal.,NORMAL,-
E002,0,0.220703125,0.0011796951293945,5,normal.,NORMAL,-
E012,0,0.2314453125,0.0012941360473632,5,normal.,NORMAL,-
E022,0,0.8212890625,0.1654882431030273,20,normal.,ANOMALY,MEDIUM
E041,0,0.2734375,0.0019750595092773,13,normal.,NORMAL,-
E044,0,0.0,0.0,3,normal.,NORMAL,-
E035,0,0.18359375,0.0009040832519531,13,normal.,NORMAL,-
E027,0,0.15625,0.0061931610107421,1,normal.,NORMAL,-
E031,0,0.15625,0.0038442611694335,16,normal.,NORMAL,-
E001,0,0.3154296875,0.0025787353515625,20,normal.,NORMAL,-
E000,0,0.322265625,0.003936767578125,17,normal.,NORMAL,-
E003,0,0.1025390625,0.0,7,normal.,NORMAL,-
E009,0,0.2646484375,0.000288963317871,20,normal.,NORMAL,-
E045,0,1.3291015625,0.0003442764282226,16,normal.,NORMAL,-
E003,0,0.306640625,0.0010566711425781,9,normal.,NORMAL,-
E022,0,0.0,0.0,19,normal.,NORMAL,-
E036,0,0.31640625,0.0007266998291015,2,normal.,NORMAL,-
E036,0,0.236328125,0.0026216506958007,0,normal.,NORMAL,-
E044,0,0.0517578125,0.0,16,normal.,NORMAL,-
E018,0,0.0,0.0,14,normal.,NORMAL,-
